complaint_id,nps_score,nps_segment,product,date_received,submitted_via,company_response_to_consumer,timely_response
1650706,6,Detractor,Mortgage,11/11/2015,Web,Closed with explanation,Yes
1680388,5,Detractor,Checking or savings account,12/02/2015,Web,Closed with explanation,Yes
1651016,8,Passive,Mortgage,11/11/2015,Web,Closed with explanation,Yes
1639086,5,Detractor,Credit card or prepaid card,11/04/2015,Web,Closed with explanation,Yes
1670459,8,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1650720,9,Promoter,Credit card or prepaid card,11/11/2015,Web,Closed with monetary relief,Yes
1670462,6,Detractor,Student loan,11/24/2015,Web,Closed with explanation,Yes
1631917,8,Passive,Credit card or prepaid card,10/29/2015,Web,Closed with non-monetary relief,Yes
1650724,10,Promoter,Credit card or prepaid card,11/11/2015,Web,Closed with non-monetary relief,Yes
1680389,6,Detractor,Personal loan,12/02/2015,Web,Closed with explanation,Yes
1660756,7,Passive,Checking or savings account,11/18/2015,Web,Closed with explanation,Yes
1671875,5,Detractor,Mortgage,11/24/2015,Web,Closed,Yes
1689247,8,Passive,Mortgage,12/09/2015,Web,Closed,Yes
1650737,6,Detractor,Mortgage,11/11/2015,Web,Closed with explanation,Yes
1678950,6,Detractor,Credit card or prepaid card,12/02/2015,Web,Closed with explanation,Yes
1680441,6,Detractor,Checking or savings account,12/02/2015,Web,Closed with explanation,Yes
1660774,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1690018,6,Detractor,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1639102,9,Promoter,Credit card or prepaid card,11/04/2015,Web,Closed with monetary relief,Yes
1650746,8,Passive,Credit card or prepaid card,11/11/2015,Web,Closed with monetary relief,Yes
1630395,8,Passive,Mortgage,10/29/2015,Web,Closed with explanation,Yes
1680445,7,Passive,Student loan,12/02/2015,Web,Closed with explanation,Yes
1680446,7,Passive,Mortgage,12/02/2015,Web,Closed with explanation,Yes
1661893,6,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1678836,7,Passive,Mortgage,12/02/2015,Web,Closed with explanation,Yes
1650904,7,Passive,Mortgage,11/11/2015,Web,Closed with explanation,Yes
1650754,9,Promoter,Credit card or prepaid card,11/11/2015,Web,Closed with monetary relief,Yes
1680458,9,Promoter,Mortgage,12/02/2015,Web,Closed with explanation,Yes
1680461,6,Detractor,Credit card or prepaid card,12/02/2015,Web,Closed with explanation,Yes
1651030,9,Promoter,Checking or savings account,11/11/2015,Web,Closed with monetary relief,Yes
1631967,8,Passive,Checking or savings account,10/29/2015,Web,Closed with explanation,Yes
1631975,5,Detractor,Personal loan,10/29/2015,Web,Closed with explanation,Yes
1681102,8,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1639163,8,Passive,Credit card or prepaid card,11/04/2015,Web,Closed with monetary relief,Yes
1650773,8,Passive,Mortgage,11/11/2015,Web,Closed with explanation,Yes
1660808,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1682355,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1650774,3,Detractor,Mortgage,11/11/2015,Web,Closed with explanation,No
1669419,7,Passive,Credit card or prepaid card,11/24/2015,Web,Closed with monetary relief,Yes
1670957,7,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1639182,6,Detractor,Credit card or prepaid card,11/04/2015,Web,Closed with explanation,Yes
1642741,7,Passive,Credit card or prepaid card,11/04/2015,Web,Closed with explanation,Yes
1650788,8,Passive,Credit card or prepaid card,11/11/2015,Web,Closed with explanation,Yes
1650781,7,Passive,Student loan,11/11/2015,Web,Closed with explanation,Yes
1681081,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1650787,9,Promoter,Checking or savings account,11/11/2015,Web,Closed with explanation,Yes
1670546,9,Promoter,Personal loan,11/24/2015,Web,Closed with non-monetary relief,Yes
1680962,10,Promoter,Credit card or prepaid card,12/03/2015,Web,Closed with non-monetary relief,Yes
1680903,9,Promoter,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1680954,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1632008,10,Promoter,Mortgage,10/29/2015,Web,Closed with monetary relief,Yes
1670839,7,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1639198,8,Passive,Personal loan,11/04/2015,Web,Closed with explanation,Yes
1640763,7,Passive,Mortgage,11/04/2015,Web,Closed with explanation,Yes
1681045,7,Passive,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1650797,8,Passive,Credit card or prepaid card,11/11/2015,Web,Closed with explanation,Yes
1670563,7,Passive,Checking or savings account,11/24/2015,Web,Closed with monetary relief,Yes
1670565,7,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1650885,7,Passive,Checking or savings account,11/11/2015,Web,Closed with explanation,Yes
1670573,8,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1660855,9,Promoter,Credit card or prepaid card,11/18/2015,Web,Closed with non-monetary relief,Yes
1651011,5,Detractor,Mortgage,11/11/2015,Web,Closed with explanation,Yes
1650805,10,Promoter,Credit card or prepaid card,11/11/2015,Web,Closed with non-monetary relief,Yes
1639222,10,Promoter,Credit card or prepaid card,11/04/2015,Web,Closed with non-monetary relief,Yes
1632415,10,Promoter,Checking or savings account,10/29/2015,Web,Closed with monetary relief,Yes
1689778,7,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with explanation,Yes
1669376,7,Passive,Credit card or prepaid card,11/24/2015,Web,Closed,Yes
1670580,10,Promoter,Credit card or prepaid card,11/24/2015,Web,Closed with non-monetary relief,Yes
1650809,7,Passive,Credit card or prepaid card,11/11/2015,Web,Closed with explanation,Yes
1651118,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1652822,9,Promoter,Student loan,11/12/2015,Web,Closed with explanation,Yes
1640766,6,Detractor,Checking or savings account,11/04/2015,Web,Closed with explanation,Yes
1651124,7,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1681152,9,Promoter,Personal loan,12/03/2015,Web,Closed with non-monetary relief,Yes
1660875,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1670588,7,Passive,Credit card or prepaid card,11/24/2015,Web,Closed with explanation,Yes
1681159,7,Passive,Checking or savings account,12/03/2015,Web,Closed,Yes
1651128,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1681160,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1651134,8,Passive,Personal loan,11/12/2015,Web,Closed with explanation,Yes
1652898,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1682369,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1670604,8,Passive,Student loan,11/24/2015,Web,Closed with explanation,Yes
1642215,6,Detractor,Checking or savings account,11/05/2015,Web,Closed,Yes
1640770,8,Passive,Personal loan,11/05/2015,Web,Closed with explanation,Yes
1681168,9,Promoter,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1670609,8,Passive,Credit card or prepaid card,11/24/2015,Web,Closed with non-monetary relief,Yes
1652800,7,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1681173,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1632861,8,Passive,Mortgage,10/29/2015,Web,Closed with explanation,Yes
1670617,8,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1681178,8,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1688969,9,Promoter,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1652815,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1681190,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1681075,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1651158,6,Detractor,Personal loan,11/12/2015,Web,Closed with explanation,Yes
1681194,9,Promoter,Checking or savings account,12/03/2015,Web,Closed with explanation,Yes
1681195,7,Passive,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1640799,7,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1642455,6,Detractor,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1651165,8,Passive,Student loan,11/12/2015,Web,Closed with explanation,Yes
1651173,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1670645,5,Detractor,Credit card or prepaid card,11/24/2015,Web,Closed with explanation,Yes
1681018,8,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1670831,6,Detractor,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1682380,7,Passive,Mortgage,12/03/2015,Web,Closed,Yes
1660937,9,Promoter,Credit card or prepaid card,11/18/2015,Web,Closed with monetary relief,Yes
1689810,10,Promoter,Credit card or prepaid card,12/09/2015,Web,Closed with monetary relief,Yes
1681216,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1651186,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1670663,7,Passive,Personal loan,11/24/2015,Web,Closed with explanation,Yes
1660944,6,Detractor,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1652737,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1651189,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1660957,8,Passive,Student loan,11/18/2015,Web,Closed with explanation,Yes
1670675,8,Passive,Checking or savings account,11/24/2015,Web,Closed with non-monetary relief,Yes
1651195,8,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with monetary relief,Yes
1651199,9,Promoter,Credit card or prepaid card,11/12/2015,Web,Closed with non-monetary relief,Yes
1651200,9,Promoter,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1632772,6,Detractor,Mortgage,10/29/2015,Web,Closed with explanation,Yes
1651204,9,Promoter,Checking or savings account,11/12/2015,Web,Closed with monetary relief,Yes
1660963,7,Passive,Checking or savings account,11/18/2015,Web,Closed with explanation,Yes
1640832,9,Promoter,Checking or savings account,11/05/2015,Web,Closed with monetary relief,Yes
1651207,8,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with non-monetary relief,Yes
1652839,10,Promoter,Checking or savings account,11/12/2015,Web,Closed with monetary relief,Yes
1660974,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1651208,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1632119,10,Promoter,Checking or savings account,10/29/2015,Web,Closed with monetary relief,Yes
1632122,8,Passive,Mortgage,10/29/2015,Web,Closed with explanation,Yes
1689824,10,Promoter,Credit card or prepaid card,12/09/2015,Web,Closed with monetary relief,Yes
1651213,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1681052,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1689820,9,Promoter,Credit card or prepaid card,12/09/2015,Web,Closed with monetary relief,Yes
1642226,8,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with monetary relief,Yes
1642423,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1651229,5,Detractor,Mortgage,11/12/2015,Web,Closed,Yes
1670692,7,Passive,Credit card or prepaid card,11/24/2015,Web,Closed with explanation,Yes
1671361,7,Passive,Student loan,11/24/2015,Web,Closed with explanation,Yes
1660979,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1642449,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1632138,8,Passive,Checking or savings account,10/29/2015,Web,Closed with monetary relief,Yes
1681238,5,Detractor,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1651232,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1642250,7,Passive,Mortgage,11/05/2015,Web,Closed,Yes
1660989,8,Passive,Checking or savings account,11/18/2015,Web,Closed with monetary relief,Yes
1689811,10,Promoter,Credit card or prepaid card,12/09/2015,Web,Closed with monetary relief,Yes
1652783,7,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1632139,7,Passive,Credit card or prepaid card,10/29/2015,Web,Closed with explanation,Yes
1651236,2,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,No
1651237,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1651238,2,Detractor,Personal loan,11/12/2015,Web,Untimely response,No
1642736,7,Passive,Personal loan,11/05/2015,Web,Closed,Yes
1640856,9,Promoter,Checking or savings account,11/05/2015,Web,Closed with monetary relief,Yes
1653040,7,Passive,Checking or savings account,11/12/2015,Web,Closed,Yes
1660409,10,Promoter,Credit card or prepaid card,11/18/2015,Web,Closed with non-monetary relief,Yes
1669424,7,Passive,Checking or savings account,11/24/2015,Web,Closed with explanation,Yes
1653041,7,Passive,Checking or savings account,11/12/2015,Web,Closed,Yes
1669359,9,Promoter,Mortgage,11/24/2015,Web,Closed with non-monetary relief,Yes
1681266,9,Promoter,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1681267,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1653042,7,Passive,Checking or savings account,11/12/2015,Web,Closed,Yes
1669619,7,Passive,Credit card or prepaid card,11/24/2015,Web,Closed with explanation,Yes
1642286,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1640873,8,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with non-monetary relief,Yes
1671364,6,Detractor,Student loan,11/24/2015,Web,Closed with explanation,Yes
1670730,10,Promoter,Credit card or prepaid card,11/24/2015,Web,Closed with monetary relief,Yes
1642737,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1640883,4,Detractor,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1640885,9,Promoter,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1669620,10,Promoter,Credit card or prepaid card,11/24/2015,Web,Closed with explanation,Yes
1670738,6,Detractor,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1680934,8,Passive,Checking or savings account,12/03/2015,Web,Closed with explanation,Yes
1652903,8,Passive,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1642586,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1670741,8,Passive,Personal loan,11/24/2015,Web,Closed with explanation,Yes
1640887,7,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1682561,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1640894,5,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1642774,6,Detractor,Credit card or prepaid card,11/05/2015,Web,Closed,Yes
1670750,8,Passive,Credit card or prepaid card,11/24/2015,Web,Closed with explanation,Yes
1661035,8,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1689842,7,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with explanation,Yes
1630463,9,Promoter,Checking or savings account,10/29/2015,Web,Closed with explanation,Yes
1632185,8,Passive,Personal loan,10/29/2015,Web,Closed with explanation,Yes
1632188,7,Passive,Mortgage,10/29/2015,Web,Closed,Yes
1662213,8,Passive,Checking or savings account,11/18/2015,Web,Closed with explanation,Yes
1640901,10,Promoter,Credit card or prepaid card,11/05/2015,Web,Closed with monetary relief,Yes
1651311,7,Passive,Mortgage,11/12/2015,Web,Closed,Yes
1661903,5,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1681304,7,Passive,Checking or savings account,12/03/2015,Web,Closed with explanation,Yes
1661050,6,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1689849,10,Promoter,Credit card or prepaid card,12/09/2015,Web,Closed with monetary relief,Yes
1632704,6,Detractor,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1651108,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1660644,6,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1670958,7,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1632878,6,Detractor,Personal loan,10/30/2015,Web,Closed with explanation,Yes
1670785,10,Promoter,Mortgage,11/24/2015,Web,Closed with non-monetary relief,Yes
1681022,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1670791,7,Passive,Checking or savings account,11/24/2015,Web,Closed with explanation,Yes
1671368,7,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1632886,9,Promoter,Credit card or prepaid card,10/30/2015,Web,Closed with monetary relief,Yes
1651317,9,Promoter,Checking or savings account,11/12/2015,Web,Closed with monetary relief,Yes
1640918,8,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1640924,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1651329,6,Detractor,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1671387,8,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1642412,7,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1669446,8,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1652937,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1651332,9,Promoter,Mortgage,11/12/2015,Web,Closed with monetary relief,Yes
1681350,6,Detractor,Checking or savings account,12/03/2015,Web,Closed with explanation,Yes
1632864,6,Detractor,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1642385,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1642593,8,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1642730,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1632502,6,Detractor,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1651342,8,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with non-monetary relief,Yes
1640925,6,Detractor,Personal loan,11/05/2015,Web,Closed with explanation,Yes
1640926,8,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1642591,7,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1642594,8,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1661087,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1642595,7,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1642596,9,Promoter,Checking or savings account,11/05/2015,Web,Closed,Yes
1642597,7,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1642598,6,Detractor,Checking or savings account,11/05/2015,Web,Closed,Yes
1632693,8,Passive,Credit card or prepaid card,10/30/2015,Web,Closed with monetary relief,Yes
1632912,7,Passive,Student loan,10/30/2015,Web,Closed with explanation,Yes
1640932,8,Passive,Personal loan,11/05/2015,Web,Closed with explanation,Yes
1632644,7,Passive,Personal loan,10/30/2015,Web,Closed with explanation,Yes
1661092,8,Passive,Personal loan,11/18/2015,Web,Closed with explanation,Yes
1662192,8,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1672623,9,Promoter,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1632914,6,Detractor,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1671390,8,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with monetary relief,Yes
1642240,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1640934,4,Detractor,Personal loan,11/05/2015,Web,Untimely response,No
1640935,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1689133,8,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with non-monetary relief,Yes
1632921,8,Passive,Credit card or prepaid card,10/30/2015,Web,Closed with monetary relief,Yes
1661966,5,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1632922,8,Passive,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1682335,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1671405,6,Detractor,Student loan,11/25/2015,Web,Closed with explanation,Yes
1681374,8,Passive,Student loan,12/03/2015,Web,Closed with explanation,Yes
1681377,7,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1632925,7,Passive,Credit card or prepaid card,10/30/2015,Web,Closed with explanation,Yes
1651381,10,Promoter,Personal loan,11/12/2015,Web,Closed with monetary relief,Yes
1672611,9,Promoter,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1672606,9,Promoter,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1634515,7,Passive,Personal loan,10/30/2015,Web,Closed with explanation,Yes
1632930,5,Detractor,Credit card or prepaid card,10/30/2015,Web,Closed with explanation,Yes
1671416,9,Promoter,Credit card or prepaid card,11/25/2015,Web,Closed with non-monetary relief,Yes
1644317,9,Promoter,Checking or savings account,11/05/2015,Web,Closed with monetary relief,Yes
1632852,7,Passive,Credit card or prepaid card,10/30/2015,Web,Closed with explanation,Yes
1671419,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1632770,7,Passive,Mortgage,10/30/2015,Web,Closed,Yes
1632949,7,Passive,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1640959,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1640962,7,Passive,Student loan,11/05/2015,Web,Closed with explanation,Yes
1661120,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1640960,6,Detractor,Mortgage,11/05/2015,Web,Closed,Yes
1689884,8,Passive,Checking or savings account,12/09/2015,Web,Closed with explanation,Yes
1632854,6,Detractor,Checking or savings account,10/30/2015,Web,Closed,Yes
1632573,7,Passive,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1681411,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1632943,8,Passive,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1632945,9,Promoter,Credit card or prepaid card,10/30/2015,Web,Closed with explanation,Yes
1632856,7,Passive,Checking or savings account,10/30/2015,Web,Closed,Yes
1632954,8,Passive,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1632855,7,Passive,Checking or savings account,10/30/2015,Web,Closed,Yes
1632955,7,Passive,Credit card or prepaid card,10/30/2015,Web,Closed with explanation,Yes
1632958,6,Detractor,Checking or savings account,10/30/2015,Web,Closed,Yes
1632959,7,Passive,Checking or savings account,10/30/2015,Web,Closed,Yes
1671360,7,Passive,Personal loan,11/25/2015,Web,Closed with explanation,Yes
1632960,6,Detractor,Checking or savings account,10/30/2015,Web,Closed,Yes
1632572,7,Passive,Checking or savings account,10/30/2015,Web,Closed with explanation,Yes
1671456,7,Passive,Student loan,11/25/2015,Web,Closed with explanation,Yes
1671460,10,Promoter,Credit card or prepaid card,11/25/2015,Web,Closed with non-monetary relief,Yes
1671461,9,Promoter,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1661150,9,Promoter,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1632846,9,Promoter,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1671471,7,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1642290,6,Detractor,Student loan,11/05/2015,Web,Closed with explanation,Yes
1632974,7,Passive,Mortgage,10/30/2015,Web,Closed with explanation,Yes
1671472,8,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1671473,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1671477,10,Promoter,Personal loan,11/25/2015,Web,Closed with monetary relief,Yes
1671250,7,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1641018,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1671485,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1661184,6,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1651479,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1690870,6,Detractor,Credit card or prepaid card,12/09/2015,Web,Closed with explanation,Yes
1651483,7,Passive,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1651069,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1689922,7,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with explanation,Yes
1672673,7,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1671493,6,Detractor,Personal loan,11/25/2015,Web,Closed with explanation,Yes
1671254,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1661197,6,Detractor,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1681484,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1671499,5,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1633010,7,Passive,Credit card or prepaid card,10/30/2015,Web,Closed with explanation,Yes
1681487,6,Detractor,Student loan,12/03/2015,Web,Closed with explanation,Yes
1641041,8,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1681493,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1671279,7,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1671509,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1689932,9,Promoter,Checking or savings account,12/09/2015,Web,Closed with explanation,Yes
1671511,7,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1690044,8,Passive,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1689935,5,Detractor,Checking or savings account,12/09/2015,Web,Closed with explanation,Yes
1661213,7,Passive,Checking or savings account,11/18/2015,Web,Closed with monetary relief,Yes
1672544,6,Detractor,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1671517,6,Detractor,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1671359,8,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1653016,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1681032,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1661222,10,Promoter,Checking or savings account,11/18/2015,Web,Closed with monetary relief,Yes
1672770,8,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with non-monetary relief,Yes
1681511,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1644742,7,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1671238,7,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1681532,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1652902,10,Promoter,Checking or savings account,11/12/2015,Web,Closed with monetary relief,Yes
1681524,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1671538,8,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1651554,6,Detractor,Mortgage,11/12/2015,Web,Closed,Yes
1689939,8,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with explanation,Yes
1651070,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1633037,7,Passive,Mortgage,10/30/2015,Web,Closed with non-monetary relief,Yes
1690045,6,Detractor,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1653045,7,Passive,Student loan,11/12/2015,Web,Closed with explanation,Yes
1689958,8,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with monetary relief,Yes
1681542,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed,Yes
1641128,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1689963,8,Passive,Credit card or prepaid card,12/09/2015,Web,Closed with explanation,Yes
1692014,6,Detractor,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1661271,10,Promoter,Mortgage,11/18/2015,Web,Closed,Yes
1661275,8,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1642323,7,Passive,Personal loan,11/05/2015,Web,Closed with explanation,Yes
1651584,7,Passive,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
